person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,loan_status
1.6152422500332757,0.15043133566032776,-1.262240086040357,1.211891967323707,-0.020148260990422384,0.2606115241183909,0,0.17198830231842072,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
-1.6900879711945882,-0.9566596059533066,1.4216626091371003,1.4286203623362737,0.39865977871205605,2.3130100675472223,1,-1.3067405662685034,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-1.6900879711945882,0.26754508816160477,-0.6152278291672201,-1.515672801400285,0.5963371734516258,-1.086922873082357,0,1.2810349537586139,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
-1.6132198265148705,-0.9737608754946863,1.1341016060823725,0.6921229942019482,-0.5830262663505533,1.5577984823028475,0,1.5274897651897679,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.3853519351577914,-0.15443040131955899,-0.11199607382144683,-1.237777506690341,1.1759675003998562,-0.8944179591965359,0,0.17198830231842072,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
-1.6900879711945882,1.532706324699548,-1.094496167591766,0.7654634041164218,0.6800987813921215,-0.47090714864772937,0,0.0487608966028437,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-1.0751428137568462,-0.12432018938386134,-0.23181315842758332,1.4260260076998432,-0.5528720874919749,0.6160052112922145,0,-0.5673761319750413,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
-0.9982746690771284,0.8011778939479633,-0.9267522491431749,-1.210836131619718,-0.020148260990422384,-1.001036065348683,1,0.0487608966028437,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
-0.07585693292051517,0.6796058338230582,-1.2862035029615844,-0.2369553142520151,-0.8075073756310818,-0.610103009457477,0,-0.19769391482831034,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.30848379047807367,-0.4759276145070135,-1.094496167591766,-0.3141872561211342,0.8576733902259722,-0.15993767237063378,0,0.7881253308963058,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.3077696713144047,2.3378301021934127,-0.016142406136537557,1.638264173533973,-2.0002726727037405,-0.4087132533923102,0,-0.44414872625946433,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1.230901526634687,-1.2217958257495216,-0.42352049379740164,-1.1771095213461236,0.492472779605411,-0.26359416446299894,0,1.0345801423274599,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.767670235037975,-0.6016585436838107,0.24745517999696262,1.6449496258663125,-1.1425538073930648,1.4867197448680827,1,1.5274897651897679,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
-1.3057472477959995,3.9461812128934786,0.10367467846959892,-0.5120566885842648,-0.47581140818671874,-0.998074451288901,1,1.2810349537586139,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-1.2288791031162818,0.13858687660053953,-0.23181315842758332,0.1762455530348351,1.5009625392089792,-0.24286286604452584,0,1.6507171709053448,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-1.6900879711945882,-0.261230158572144,-0.5912644122459928,-0.04696872856880747,-0.7538999465491645,-0.13624475989237883,0,-0.32092132054388733,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
-1.6900879711945882,0.22579004288060972,-0.8788254153007203,0.536361933145495,-0.7941055183606027,-0.11255184741412391,0,1.4042623594741908,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.4622200798375092,-0.4734988349807086,0.6548332676578265,0.4485530069893906,-0.3819984072933638,0.3820377005694474,1,0.2952157080339977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.230901526634687,-0.42006568540200095,-0.23181315842758332,-1.6485835850820247,-0.5394702302214959,-1.1195006277399575,0,-0.5673761319750413,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.8465608032360981,-0.7031682195023891,-0.37559365995494703,-1.6893947791704869,0.22108516987820542,-1.131347083979085,0,1.6507171709053448,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.0771652372752514,-0.33292906102676106,1.0622113553186907,1.4845985527607901,-0.9750305915120732,0.906243389150837,0,0.7881253308963058,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
-0.9214065243974107,-0.3484998667570445,0.10367467846959892,1.514832762562267,-2.0002726727037405,0.9477059859877832,0,0.4184431137495747,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
-0.767670235037975,0.23430740669888442,-1.094496167591766,-1.1814999676539286,-0.21447519141237242,-0.9269957138541363,0,0.7881253308963058,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
-0.8445383797176929,0.05647416603998507,-0.6871180799309019,-1.5319374093132907,-1.1224510214873458,-1.0809996449627932,0,-0.07446650911273331,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1.6152422500332757,-0.6298057694270153,-1.2143132521979023,1.2803430165772156,1.4741588246680204,1.255713848205097,0,1.5274897651897679,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
-0.9214065243974107,-0.7032014904548042,1.9728211983253279,0.49535117331576894,-0.11061079756615759,0.7403930018030529,0,0.7881253308963058,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0.0010112117592025972,1.8325774188171644,0.5589795999729177,-0.2437405494549868,0.5963371734516258,-0.7996463092835162,0,0.7881253308963058,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.7696926585563802,0.6509262728412114,-0.6631546630096746,0.8746258645877607,-0.16421822664807487,-0.1658609004901975,0,-1.0602857548373494,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
-1.5363516818351528,1.0118162936881863,-0.9986424999068568,-0.8378477611975385,1.1759675003998562,-0.8884947310769722,0,1.6507171709053448,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1.154033381954969,-0.9807477755018648,1.1101381891611453,1.0105301343884585,0.8476219972731129,1.9398466960147072,0,0.0487608966028437,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1.154033381954969,0.7523694067549596,0.24745517999696262,-1.1379946360584043,-0.07040522575471991,-0.9684583106910823,0,-1.5531953776996574,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
-0.767670235037975,0.12847250706633834,-0.11199607382144683,-1.3236905583044387,-1.2698714514626182,-0.9832663809899918,0,-0.44414872625946433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.3057472477959995,-0.04972671406912751,-0.42352049379740164,1.5582383112871596,0.3383514209948993,0.6130435972324326,0,0.0487608966028437,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
-0.22959322227995071,0.45326354454289125,-0.23181315842758332,-1.6604577466872252,-0.7304466963258262,-1.1609632245769035,0,-1.3067405662685034,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0.3853519351577914,0.8852535907010108,-0.016142406136537557,0.47309959316484707,-0.06035383280186065,-0.3998284112129646,0,1.2810349537586139,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-1.3826153924757172,0.551412854167541,0.2714185969181898,1.0243001705356658,-0.6232318381619916,-0.06220440839783218,0,-0.32092132054388733,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.30848379047807367,-1.4035550387934068,3.1230652105442385,-0.07859989855913144,0.23113656283106468,2.5084765954928248,0,0.6648979251807288,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1.6921103947129934,-0.31027154243205374,0.6548332676578265,-0.3359399219188964,1.5880746114670952,-0.2872870769412538,0,0.2952157080339977,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.6921103947129934,2.7979008321899066,-0.23181315842758332,-1.5184667217779793,0.46901952938207214,-1.1580016105171216,0,-0.8138309434061953,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-1.0751428137568462,0.00546979598758232,-0.5433375784035381,-1.675026045799488,-2.0002726727037405,-1.15503999645734,0,-1.4299679719840805,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0.6928245138766626,-0.5218747997923157,-0.3276668261124926,0.6054116796227952,-0.6198813738443718,0.5567729300965771,0,1.0345801423274599,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.8465608032360981,-1.3523177720740982,-0.15992290766390146,-0.5102605969128899,-0.6466850883853305,1.2853299888029155,0,1.6507171709053448,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1.3077696713144047,-1.073374107025602,1.7331870291130549,-0.8879387622547706,-0.3886993359286033,-0.07997409275652338,0,-0.19769391482831034,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
-1.6132198265148705,-0.2028729080359963,1.1101381891611453,-0.10793606252492084,1.4942616105737396,-0.21028511138692532,0,1.2810349537586139,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
-1.6900879711945882,0.5074951969795621,0.031784427705916864,-1.4705709438746495,0.7404071391092784,-1.0809996449627932,1,0.5416705194651518,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.46150596067384,0.30271248486440305,-0.23181315842758332,-0.31428703899176613,-0.8309606258544207,-0.5419858860824941,0,1.1578075480430368,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7696926585563802,-0.22306837615198355,-1.094496167591766,-0.9294484364376564,0.7571594606973777,-0.695989817191151,0,0.6648979251807288,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.07787935643892037,0.38269585447038884,0.10367467846959892,-1.4437293516746585,2.201209581591523,-1.063229960604102,0,-0.32092132054388733,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
-0.22959322227995071,1.6627624776903127,-0.4474839107186291,-1.4801500994553154,-0.9348250197006355,-1.128385469919303,0,1.6507171709053448,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
-0.9214065243974107,0.40475449592162366,0.41519909844555375,0.9932676977691335,0.8744257118140716,-1.0513142413157236e-05,1,1.1578075480430368,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
-1.4594835371554349,-0.22586313615485493,-0.27973999227003793,-0.821283804672637,-0.020148260990422384,-0.6278726938161682,1,-0.6906035376906183,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.154033381954969,0.05268127746465962,-1.262240086040357,-0.7945419953432779,-0.013447332355182872,-0.7019130453107147,0,-0.5673761319750413,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
-1.4594835371554349,-0.37741232440579725,0.10367467846959892,1.6521339925518121,-1.062142663770189,1.080978618677967,0,1.5274897651897679,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.46150596067384,-0.5038752145357274,-0.8308985814582658,0.2955858663106315,-0.3149891209409675,0.3050357350151189,0,0.7881253308963058,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
-1.4594835371554349,-0.5676556303155421,2.5000163705923284,-0.5152497404444868,0.5393792800520888,-0.239901251984744,0,-1.1835131605529263,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
-1.0751428137568462,-1.1716897714123276,2.1645285336951465,-1.322992078210015,-0.36189562138764464,-0.544947500142276,1,1.2810349537586139,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0.6928245138766626,-0.04373794263440311,0.10367467846959892,-0.5360045775359297,-0.050302439849000784,-0.5331010439031485,0,0.9113527366118828,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.6159563691969447,-0.6240831656116119,-0.5433375784035381,-1.7149391940522627,0.016706846503395528,-1.15503999645734,0,-1.6764227834152345,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
-1.5363516818351528,-0.893178628745228,-1.094496167591766,1.451570422581619,0.06026288263245355,2.1056970833624917,1,-0.8138309434061953,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1.46150596067384,0.16194308519596468,0.5829430168941448,1.6391622193696602,-0.9817315201473132,0.46200128018355746,0,-0.5673761319750413,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
-0.46019765631910403,2.228202313985541,-0.6871180799309019,-0.34342363721629166,-0.020148260990422384,-0.8648018185987173,0,-0.32092132054388733,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.767670235037975,-0.3757820477374556,-0.8308985814582658,0.8814110997907324,0.2646412060072628,0.5656577722759227,0,1.1578075480430368,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
-0.9214065243974107,-0.7039334514079372,0.10367467846959892,-0.7341733586109561,-0.15751729801283537,-0.3109799894195088,0,0.6648979251807288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.22959322227995071,-1.4505668945559933,-0.23181315842758332,-0.9940079537365195,-0.5093160513629175,0.7137384752650161,0,0.9113527366118828,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0.30848379047807367,0.06219676985538838,-1.094496167591766,-0.47573572367423983,-0.6567364813381897,-0.5390242720227122,0,-1.1835131605529263,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.6159563691969447,1.9954720018416678,0.15160151231205335,-0.6524511875633998,1.0385984633774432,-0.9240340997943544,0,-1.3067405662685034,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.6908020903582573,-0.814359742473772,1.2299552737672816,0.9973587954650429,-0.08045661870757918,1.4245258496126634,0,0.9113527366118828,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0.15474750111863814,-0.23334910044826043,-0.23181315842758332,1.5452665381050077,1.2630795726579715,0.8114717392378177,0,1.2810349537586139,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-1.6900879711945882,0.9757505812701794,1.1101381891611453,-0.9075959877692622,0.25123934873678383,-0.9062644154356634,0,-0.32092132054388733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0010112117592025972,0.326268319174319,1.0382479383974637,-1.701767855128847,-0.09720894029567856,-1.1757712948758128,0,0.9113527366118828,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1.6152422500332757,0.38306183494695534,-1.166386418355448,-1.2022548047453716,-0.23457797731809155,-0.956611854451955,0,-0.19769391482831034,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.9234289479158159,0.15522235280810728,-0.4714473276398563,0.2823147445165839,0.3919588500768166,-0.19843865514779785,0,-1.3067405662685034,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
-1.3826153924757172,0.313758441066228,0.19952834615450799,-0.811604866221339,-0.6500355527029502,-0.7700301686856977,0,-0.6906035376906183,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.230901526634687,-1.0967968575258573,1.3737357752946453,1.402876381713234,2.5697606565297044,2.9290257919818496,0,-0.9370583491217724,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1.6152422500332757,0.3691545768374287,1.5894065275856912,1.210295441393596,-0.8812175906187182,0.11549243518907962,0,0.7881253308963058,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.46150596067384,-0.7715732976679077,-1.0465693337493116,0.7044960701603085,1.5545699682908964,1.0543240921399304,0,-0.19769391482831034,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0.9234289479158159,0.1885931180804882,-0.23181315842758332,0.37800651745261127,-0.804156911313462,-0.16882251454997937,0,-0.5673761319750413,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0.8465608032360981,-0.8465327534592081,0.3672722646030991,-1.6061758650634517,0.8308696756850136,-1.0365754340660653,0,0.7881253308963058,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.7696926585563802,-0.5792671927084244,0.774650352263963,0.8540705932375817,-0.020148260990422384,0.8262798095367266,1,-1.0602857548373494,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
0.6159563691969447,-1.084386792275012,0.7027601015002813,-0.9010103183075544,-0.1340640477894965,-0.07997409275652338,1,-1.4299679719840805,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.8445383797176929,-0.4303464096982778,0.29538201383941726,0.7377237660807434,-1.1291519501225855,0.5330800176183222,0,-0.07446650911273331,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0.30848379047807367,0.3517871396767279,0.4870893492092356,1.5929627502670736,1.0955563567769802,0.2961508928357733,0,1.2810349537586139,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
-0.46019765631910403,-0.6538606680231582,-0.23181315842758332,1.6092273581800793,-0.572974873397694,1.5726065526017565,1,1.1578075480430368,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1.0002970925955337,-0.547992497438197,-1.2862035029615844,-0.6938610788756536,1.055350784965542,-0.38798195497383714,0,-0.44414872625946433,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.3833295116393862,-0.3673644967764263,-0.6391912460884474,-0.7136180872607771,-0.020148260990422384,-0.5034849033053299,1,-1.0602857548373494,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-1.4594835371554349,-0.278664137637675,1.0382479383974637,1.6449496258663125,1.135761928588418,0.9328979156888738,0,0.5416705194651518,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0.2316156457983559,-1.0062998669566887,1.4695894429795546,1.505552955593497,2.1811067956858046,2.609171473525408,0,-1.0602857548373494,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.9234289479158159,-1.2272189909931885,-0.23181315842758332,0.24060550459243435,-0.020148260990422384,1.9665012225527443,0,0.7881253308963058,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
-0.15272507760023293,-1.0337151317467606,0.46312593228800836,1.0269943080427282,-0.2613816918590502,2.1619677504983468,0,0.5416705194651518,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.3833295116393862,-0.3663663682039722,0.3912356815243263,0.6154897495566208,2.154303081144845,0.37907608650966557,0,-1.0602857548373494,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.30646136695966847,-0.2575703538064791,-0.519374161482311,1.0480484937460668,1.8326585066533427,0.5360416316781041,0,0.7881253308963058,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
-0.8445383797176929,1.8559336274125895,-0.8788254153007203,-1.681112800908036,0.3819074571239567,-1.1846561370551585,1,0.4184431137495747,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1.0771652372752514,1.0974889961571603,0.9423942707125543,-0.7188067965336379,-0.516016979998157,-0.8559169764193717,0,1.2810349537586139,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
-0.46019765631910403,-0.4481130982879602,-0.3516302430337198,0.5449432600198415,-0.020148260990422384,0.42053868334661165,0,0.5416705194651518,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
-1.2288791031162818,0.7781211239242745,-0.016142406136537557,-1.4653822346017888,0.753808996379758,-1.0928461012019208,1,-0.44414872625946433,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
0.15474750111863814,-0.34118025722571466,1.5894065275856912,0.35775059471432813,-0.48586280113957864,0.1836095585640624,0,-0.8138309434061953,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
